,DRIBBLES,SHOT_DIST,CLOSE_DEF_DIST,TOUCH_TIME,SHOT_RESULT
46331,5,28.1,4.5,3.9,missed
46332,4,24.8,4.1,5.8,missed
46333,1,3.4,3.0,3.3,made
46334,8,25.1,5.9,10.9,missed
46335,2,5.2,2.7,2.5,made
46336,3,17.5,5.3,3.4,made
46337,16,6.8,3.3,14.7,made
46338,11,14.4,4.1,11.1,made
46339,23,7.6,1.9,20.9,missed
46340,0,27.1,3.9,2.3,missed
46341,15,2.5,3.5,17.8,made
46342,1,2.3,5.3,3.3,made
46343,7,7.5,4.8,6.6,missed
46344,7,11.8,4.6,7.6,made
46345,3,13.0,4.1,4.6,missed
46346,0,23.2,4.0,3.6,made
46347,10,6.0,2.7,9.9,missed
46348,0,1.4,2.5,1.2,made
46349,10,3.6,5.1,8.1,missed
46350,9,5.3,2.1,8.1,made
46351,22,25.0,6.0,17.2,made
46352,16,23.9,2.0,15.8,missed
46353,0,21.5,3.9,2.6,missed
46354,13,25.6,4.0,12.6,made
46355,0,29.1,6.6,1.3,made
46356,4,30.3,6.3,4.4,missed
46357,12,24.4,4.0,9.9,missed
46358,1,18.6,3.2,4.5,missed
46359,1,24.5,4.1,2.0,made
46360,1,21.8,2.9,3.2,missed
46361,0,22.8,3.8,4.7,missed
46362,0,24.4,3.7,1.7,made
46363,10,5.7,5.9,10.3,made
46364,4,23.8,4.0,7.8,missed
46365,0,4.7,4.7,0.1,made
46366,0,24.5,6.0,1.3,made
46367,1,3.6,0.6,0.8,made
46368,0,25.9,4.5,1.3,missed
46369,0,22.0,4.1,2.0,made
46370,0,2.4,5.4,0.3,made
46371,11,2.4,2.5,10.0,missed
46372,5,7.0,2.9,8.2,made
46373,2,4.8,3.8,2.3,missed
46374,0,19.2,4.6,6.3,missed
46375,0,23.1,5.0,2.8,made
46376,10,1.7,4.1,8.2,missed
46377,1,1.3,2.6,2.0,made
46378,0,27.8,10.9,0.9,missed
46379,2,4.3,3.6,2.4,missed
46380,2,2.1,4.3,2.5,made
46381,5,7.3,0.8,3.5,missed
46382,2,16.4,2.6,2.5,missed
46383,13,8.1,3.1,10.2,missed
46384,6,8.2,4.6,4.9,made
46385,26,7.0,2.3,21.5,missed
46386,4,3.0,2.3,5.0,missed
46387,11,14.9,1.8,13.8,made
46388,0,25.9,5.2,1.0,made
46389,4,5.8,2.2,4.3,made
46390,0,25.2,3.9,11.8,missed
46391,0,20.8,3.8,3.9,missed
46392,3,4.2,1.3,3.2,missed
46393,0,4.5,4.9,0.8,made
46394,3,3.6,1.5,4.3,made
46395,1,4.8,0.0,2.1,made
46396,1,1.6,0.3,2.0,made
46397,3,21.7,3.5,4.4,missed
46398,2,25.3,4.6,1.9,missed
46399,1,3.0,3.0,1.2,made
46400,5,24.8,5.6,5.5,missed
46401,0,4.0,2.2,0.5,made
46402,6,2.9,1.9,6.2,missed
46403,0,3.2,2.1,1.0,made
46404,3,18.1,4.1,3.0,made
46405,2,19.0,4.7,2.4,missed
46406,8,2.7,1.2,7.3,missed
46407,0,2.3,2.7,0.4,made
46408,1,24.8,3.2,4.0,made
46409,1,18.6,3.6,4.2,missed
46410,4,5.1,2.0,6.2,missed
46411,4,4.2,2.4,8.6,missed
46412,11,23.4,4.0,8.8,made
46413,0,2.4,3.8,0.8,made
46414,2,22.3,3.2,6.8,made
46415,9,26.1,5.5,9.0,missed
46416,0,2.8,7.9,1.1,made
46417,4,16.9,4.9,4.0,made
46418,1,19.5,3.7,5.9,missed
46419,17,6.8,1.2,14.0,made
46420,5,19.3,3.2,4.8,missed
46421,1,18.0,4.0,6.1,made
46422,14,22.3,6.3,12.2,missed
46423,2,15.0,2.8,9.4,missed
46424,1,19.0,4.5,3.1,made
46425,3,26.0,4.5,8.7,made
46426,0,1.9,2.9,0.1,made
46427,2,4.9,2.9,10.1,made
46428,13,10.3,3.9,11.2,missed
46429,3,9.7,2.2,2.7,made
46430,2,10.9,2.8,2.3,made
46431,1,19.8,2.9,5.9,missed
46432,2,17.9,9.7,3.2,made
46433,1,5.4,7.6,1.0,made
46434,3,2.4,1.8,6.9,missed
46435,0,20.9,4.5,3.9,made
46436,9,8.7,4.6,5.9,made
46437,0,4.4,3.4,0.7,made
46438,1,23.6,3.4,9.0,missed
46439,7,2.2,3.5,5.1,made
46440,5,7.8,3.1,5.6,missed
46441,0,1.7,2.9,0.5,made
46442,9,12.2,3.0,9.1,missed
46443,1,22.6,4.5,8.0,made
46444,10,14.1,5.1,8.1,made
46445,0,21.6,3.9,6.9,made
46446,0,24.5,3.4,4.9,made
46447,5,25.1,4.1,6.6,made
46448,17,9.2,5.0,15.8,made
46449,11,18.6,3.5,9.1,missed
46450,1,4.0,1.9,6.6,made
46451,6,4.6,2.3,5.0,made
46452,2,6.7,2.8,2.4,missed
46453,3,16.8,3.1,5.0,made
46454,2,0.1,3.4,4.4,missed
46455,3,14.4,3.5,4.0,missed
46456,3,6.6,1.3,3.8,made
46457,0,24.3,9.0,1.0,missed
46458,1,17.1,3.9,2.8,made
46459,2,0.8,18.7,3.3,made
46460,12,5.9,3.2,10.5,made
46461,0,25.8,4.4,1.2,made
46462,2,9.8,3.4,2.9,made
46463,9,18.7,8.2,8.4,made
46464,2,19.3,4.2,6.7,missed
46465,11,10.0,2.9,10.3,made
46466,11,5.9,3.5,9.9,missed
46467,0,22.9,4.1,1.1,missed
46468,0,27.4,4.9,4.1,missed
46469,6,10.8,5.2,6.5,missed
46470,0,25.0,6.3,0.8,made
46471,1,25.9,5.6,2.1,made
46472,0,19.2,3.4,3.9,missed
46473,10,24.8,4.0,7.6,missed
46474,3,20.6,6.3,5.0,missed
46475,0,4.4,5.6,1.0,made
46476,3,4.6,3.9,6.6,made
46477,18,10.1,4.2,18.6,missed
46478,0,4.4,2.4,3.0,missed
46479,3,11.0,9.1,3.2,made
46480,1,17.7,4.9,4.0,made
46481,4,2.4,5.3,4.5,made
46482,15,15.3,4.8,12.0,made
46483,2,25.3,10.2,2.4,missed
46484,3,5.3,3.4,4.8,missed
46485,8,6.3,2.3,6.0,missed
46486,5,23.2,2.9,7.8,made
46487,1,15.8,2.7,7.2,missed
46488,1,6.0,0.2,1.9,made
46489,3,19.9,4.6,3.6,missed
46490,18,5.8,2.3,17.2,missed
46491,2,20.2,4.6,4.4,missed
46492,7,24.1,4.7,7.6,missed
46493,0,5.1,2.0,0.0,made
46494,0,20.8,6.0,1.5,missed
46495,0,2.8,4.5,0.6,made
46496,6,20.5,3.7,8.1,missed
46497,4,12.9,4.7,4.0,made
46498,9,4.8,2.5,7.1,missed
46499,0,24.8,15.2,4.8,made
46500,0,23.0,5.1,0.8,made
46501,3,26.5,3.9,12.1,missed
46502,0,2.4,0.4,0.8,made
46503,12,7.9,1.6,10.6,made
46504,21,19.8,4.9,18.6,made
46505,19,5.6,4.0,17.2,missed
46506,2,15.0,4.7,2.4,missed
46507,1,2.7,1.9,1.3,made
46508,1,7.8,3.7,6.0,missed
46509,3,14.1,2.2,2.2,made
46510,3,25.1,4.7,3.7,missed
46511,1,33.2,4.1,2.6,missed
46512,4,2.7,2.3,5.4,missed
46513,0,2.0,0.7,0.4,missed
46514,1,25.6,7.2,2.8,missed
46515,0,25.0,6.8,0.8,missed
46516,4,3.3,3.5,4.0,made
46517,1,3.6,3.7,1.8,made
46518,0,15.4,8.1,1.2,made
46519,0,27.3,5.2,0.7,made
46520,0,2.1,53.2,1.7,made
46521,0,10.5,2.8,1.1,missed
46522,0,27.3,4.9,3.7,missed
46523,8,19.9,6.1,8.1,missed
46524,1,23.9,3.0,1.4,missed
46525,2,13.9,8.2,2.2,missed
46526,5,7.1,0.9,5.2,made
46527,2,24.7,5.6,2.8,missed
46528,4,19.5,4.8,2.8,made
46529,2,5.0,1.1,3.0,missed
46530,18,25.4,6.7,16.6,missed
46531,6,8.4,4.5,7.0,made
46532,4,11.2,3.4,2.9,missed
46533,0,17.6,4.1,4.3,made
46534,0,24.6,7.1,1.2,missed
46535,2,4.0,5.8,3.0,made
46536,7,4.5,2.1,6.4,made
46537,0,27.4,6.0,1.1,missed
46538,2,20.6,5.4,6.0,missed
46539,1,4.3,3.5,1.0,made
46540,1,5.7,3.0,2.8,made
46541,0,8.3,2.7,0.8,missed
46542,5,25.2,3.7,4.0,missed
46543,9,14.5,3.6,8.0,made
46544,2,16.4,4.4,4.2,missed
46545,0,12.4,0.0,0.0,missed
46546,2,18.2,6.6,2.6,missed
46547,10,7.7,3.8,10.9,missed
46548,0,2.5,3.8,0.0,made
46549,1,3.2,3.3,1.8,missed
46550,13,16.6,5.8,11.7,made
46551,11,2.3,1.9,9.6,made
46552,2,3.2,1.8,3.2,made
46553,25,3.4,2.7,19.3,made
46554,13,16.8,5.4,12.7,made
46555,21,6.9,2.9,21.2,missed
46556,0,24.7,8.7,1.0,missed
46557,8,22.9,6.2,9.0,missed
46558,5,21.8,3.4,7.3,missed
46559,4,3.6,2.2,4.3,made
46560,1,23.8,4.2,6.0,made
46561,0,22.5,4.9,3.5,made
46562,10,3.6,3.9,10.2,made
46563,5,24.4,5.7,4.5,missed
46564,0,44.9,9.4,0.4,missed
46565,12,5.8,1.2,10.3,missed
46566,1,2.5,0.0,1.1,made
46567,22,8.7,3.4,19.2,made
46568,7,15.7,4.5,9.1,missed
46569,3,12.3,3.8,3.8,made
46570,5,5.7,1.8,5.4,missed
46571,1,5.1,1.2,1.6,made
46572,0,4.0,5.0,1.2,made
46573,0,22.5,2.5,4.0,made
46574,1,25.2,4.6,2.1,missed
46575,0,4.4,5.5,1.1,made
46576,0,21.7,5.4,0.7,missed
46577,24,6.6,2.3,22.1,missed
46578,1,21.7,4.6,2.1,missed
46579,0,2.4,2.1,0.4,made
46580,0,3.5,2.7,0.8,made
46581,25,15.7,2.5,21.6,made
46582,2,22.2,3.3,3.1,missed
46583,1,6.5,9.0,1.4,made
46584,15,24.7,4.3,15.5,missed
46585,12,26.8,4.6,11.6,made
46586,10,16.6,3.6,9.4,missed
46587,5,20.9,3.7,5.8,missed
46588,1,4.9,1.9,3.6,made
46589,0,25.1,6.9,0.9,made
46590,2,4.4,2.6,2.2,made
46591,8,8.0,1.2,7.1,made
46592,0,23.4,3.4,0.9,missed
46593,2,24.3,6.0,3.4,missed
46594,1,2.7,0.1,1.3,missed
46595,1,15.0,2.2,2.5,missed
46596,0,24.4,3.6,3.0,missed
46597,8,11.8,4.1,7.0,made
46598,1,3.2,3.4,1.8,made
46599,1,25.7,5.8,1.7,missed
46600,3,16.3,3.1,5.9,made
46601,2,5.4,1.4,2.3,missed
46602,0,2.7,1.3,0.9,made
46603,0,13.0,10.0,-4.3,made
46604,6,19.5,2.9,7.5,missed
46605,12,25.2,6.6,13.6,made
46606,13,6.2,2.4,11.0,made
46607,9,7.7,0.4,9.5,missed
46608,11,10.4,3.3,13.0,missed
46609,12,24.9,5.4,10.4,made
46610,3,24.2,5.3,3.4,missed
46611,15,24.3,10.9,13.7,missed
46612,1,15.9,2.7,0.9,made
46613,0,26.1,8.1,1.0,missed
46614,3,24.5,6.7,3.4,missed
46615,0,4.9,3.9,0.9,made
46616,15,4.1,1.4,11.8,missed
46617,5,10.2,3.9,7.1,missed
46618,3,23.3,3.0,4.0,missed
46619,5,4.7,2.9,5.7,missed
46620,1,25.0,5.9,3.0,made
46621,3,15.1,4.5,4.3,missed
46622,6,25.2,4.1,6.2,made
46623,1,1.6,4.0,1.7,made
46624,5,21.6,5.0,5.6,missed
46625,5,19.5,1.1,9.6,missed
46626,0,21.4,4.9,3.4,missed
46627,3,3.9,3.5,2.8,missed
46628,2,1.0,3.3,4.6,made
46629,8,25.0,4.2,6.8,missed
46630,9,9.6,2.2,9.6,missed
46631,19,13.6,5.0,17.1,missed
46632,11,3.0,2.0,9.4,made
46633,13,6.6,2.3,9.9,missed
46634,0,1.6,1.5,0.0,missed
46635,3,5.9,3.0,3.3,missed
46636,14,6.4,1.6,11.5,made
46637,3,5.7,1.3,3.9,missed
46638,2,18.4,4.2,8.8,missed
46639,0,25.1,5.6,0.8,missed
46640,11,18.9,5.5,6.7,missed
46641,2,5.9,2.1,2.8,missed
46642,2,2.4,6.1,3.1,made
46643,3,1.8,0.7,6.9,made
46644,1,4.5,2.1,0.7,made
46645,16,25.2,6.0,15.7,missed
46646,2,25.4,4.7,2.1,made
46647,6,7.2,3.2,6.2,made
46648,3,20.2,5.4,6.9,made
46649,12,20.0,3.7,9.4,missed
46650,6,8.8,2.8,10.1,missed
46651,0,25.1,5.5,1.2,missed
46652,9,2.8,2.8,7.6,made
46653,6,4.0,2.1,5.7,made
46654,2,6.2,1.0,4.0,missed
46655,8,25.2,6.0,6.1,made
46656,0,26.1,4.6,0.8,made
46657,0,7.9,1.6,0.9,made
46658,0,24.1,8.3,1.0,made
46659,4,5.9,1.9,3.5,missed
46660,12,9.7,1.5,9.6,missed
46661,0,2.1,1.9,0.9,made
46662,0,5.5,1.6,0.7,missed
46663,5,25.0,2.2,6.3,made
46664,9,28.8,6.9,5.3,missed
46665,1,18.3,4.1,5.1,made
46666,0,20.4,3.9,4.6,made
46667,6,19.0,3.1,3.4,missed
46668,0,2.1,1.2,3.0,made
46669,2,4.4,2.0,1.8,made
46670,0,6.1,2.9,0.9,missed
46671,1,8.5,1.6,1.2,missed
46672,5,3.4,4.4,5.6,made
46673,2,5.7,2.2,2.4,made
46674,0,1.8,2.1,0.0,made
46675,6,7.0,2.3,5.5,missed
46676,0,26.1,8.5,1.2,made
46677,0,3.3,3.1,0.7,made
46678,1,29.8,7.3,1.1,missed
46679,4,4.1,7.4,4.4,missed
46680,3,7.3,3.1,5.8,made
46681,2,4.0,2.0,2.2,missed
46682,0,23.6,5.5,2.1,missed
46683,0,1.8,3.6,0.9,made
46684,6,9.3,3.5,5.3,made
46685,0,3.3,3.1,1.0,missed
46686,17,7.1,2.3,12.7,made
46687,12,18.6,5.3,8.4,made
46688,2,25.1,4.5,2.4,made
46689,4,25.2,4.5,5.0,missed
46690,0,3.1,8.3,0.8,made
46691,3,22.1,4.2,5.9,missed
46692,0,26.5,7.9,0.9,missed
46693,8,0.7,2.1,8.8,made
46694,0,24.7,12.1,0.9,made
46695,5,15.9,4.5,3.4,missed
46696,4,3.7,4.5,3.2,made
46697,0,27.7,5.5,1.2,missed
46698,6,3.6,4.6,5.0,made
46699,16,12.8,2.5,11.9,made
46700,9,5.5,5.7,9.2,made
46701,9,4.3,2.4,9.6,made
46702,5,6.9,2.2,4.8,missed
46703,2,3.8,7.3,2.9,made
46704,0,25.1,4.3,1.0,missed
46705,6,23.4,5.0,6.4,missed
46706,9,6.7,1.9,9.1,made
46707,0,4.5,3.7,0.8,made
46708,7,4.5,1.1,6.2,missed
46709,3,9.1,1.6,2.9,made
46710,3,3.0,2.7,3.2,made
46711,5,1.9,3.0,3.5,made
46712,5,5.4,0.0,4.1,missed
46713,2,25.4,4.8,3.7,made
46714,0,4.4,4.4,0.7,made
46715,10,25.3,4.2,12.5,missed
46716,14,16.1,3.3,13.2,made
46717,3,4.2,2.1,5.5,missed
46718,1,18.6,6.1,5.9,missed
46719,0,23.0,7.3,1.2,missed
46720,3,16.7,4.5,6.9,missed
46721,1,28.0,6.5,3.1,missed
46722,7,21.0,5.0,6.4,missed
46723,0,11.4,2.9,1.1,missed
46724,12,6.1,2.6,13.6,missed
46725,5,3.2,2.0,3.7,made
46726,0,25.2,12.3,1.2,made
46727,1,24.5,6.9,1.9,missed
46728,1,22.0,3.5,3.5,missed
46729,5,8.0,2.6,3.1,made
46730,8,6.4,2.6,6.1,made
46731,0,19.6,4.2,2.4,made
46732,16,3.5,2.2,15.1,made
46733,8,18.6,4.2,11.6,missed
46734,0,24.8,7.6,1.0,missed
46735,20,4.2,3.6,16.4,made
46736,15,3.0,3.6,15.9,made
46737,0,5.7,0.0,0.0,missed
46738,0,1.7,0.7,3.8,missed
46739,0,1.9,2.2,0.7,made
46740,10,8.9,2.0,9.1,made
46741,3,20.2,4.5,6.5,missed
46742,3,2.8,3.9,2.6,made
46743,3,7.8,2.2,2.3,made
46744,4,2.2,4.2,4.2,missed
46745,12,5.4,2.5,10.1,missed
46746,1,25.6,4.3,2.4,made
46747,3,26.2,4.7,3.3,missed
46748,0,24.4,4.3,1.3,made
46749,19,1.3,1.9,19.1,missed
46750,5,10.2,1.5,4.3,missed
46751,2,18.8,5.4,3.7,made
46752,1,26.2,4.8,8.0,missed
46753,2,3.6,0.7,3.1,missed
46754,1,23.5,3.1,3.0,made
46755,0,2.8,2.9,4.6,made
46756,6,24.5,3.4,11.2,made
46757,1,30.5,7.0,1.7,made
46758,2,3.9,2.7,5.2,missed
46759,1,2.1,1.5,4.2,missed
46760,0,24.1,4.5,2.1,missed
46761,2,12.2,1.3,9.2,made
46762,0,25.1,4.1,1.2,missed
46763,0,8.1,4.2,4.6,missed
46764,7,8.7,2.1,6.6,missed
46765,3,9.3,5.5,3.8,missed
46766,2,11.0,3.1,3.5,missed
46767,3,17.7,3.3,6.0,made
46768,0,21.7,5.0,2.7,made
46769,3,11.0,2.6,2.6,made
46770,3,9.9,3.1,2.3,missed
46771,0,19.9,5.3,0.8,missed
46772,3,9.1,3.9,7.0,made
46773,2,13.2,4.3,2.5,missed
46774,5,20.8,11.5,6.9,missed
46775,0,23.5,3.7,1.1,made
46776,17,5.9,3.3,15.1,missed
46777,4,2.8,1.9,8.0,missed
46778,4,1.3,3.5,7.2,made
46779,8,5.1,2.1,9.6,missed
46780,2,1.2,3.9,2.8,made
46781,1,5.6,0.8,1.2,made
46782,2,11.2,3.2,4.6,made
46783,23,7.1,2.0,22.9,missed
46784,0,3.9,4.9,1.0,made
46785,1,22.3,4.7,5.8,made
46786,11,5.5,1.2,9.2,missed
46787,3,23.3,1.5,5.6,missed
46788,7,5.4,1.8,7.4,missed
46789,0,2.8,1.9,0.4,made
46790,0,24.2,4.3,1.4,missed
46791,10,3.4,3.8,10.9,made
46792,0,14.3,11.6,0.0,made
46793,21,15.3,2.2,18.2,missed
46794,4,3.2,2.8,13.9,missed
46795,20,17.6,3.1,19.5,missed
46796,2,17.6,9.4,6.1,missed
46797,7,21.8,4.7,6.9,missed
46798,1,0.3,2.2,1.6,made
46799,6,8.7,3.0,7.9,missed
46800,0,21.1,2.1,1.0,missed
46801,0,24.7,12.8,1.0,missed
46802,8,9.8,2.2,9.7,missed
46803,0,27.1,4.3,2.3,missed
46804,3,5.2,1.1,5.0,missed
46805,3,11.7,3.0,6.0,missed
46806,0,25.5,4.5,1.0,made
46807,0,3.8,8.1,1.1,made
46808,4,10.5,6.2,5.9,missed
46809,0,27.5,4.5,1.7,missed
46810,0,0.9,3.6,0.7,made
46811,1,4.2,1.1,2.5,made
60826,0,19.4,9.7,0.9,made
60827,0,21.1,5.6,1.2,missed
60828,0,3.6,1.2,0.9,missed
60829,0,4.4,4.6,0.7,made
60830,0,17.6,2.4,3.2,made
60831,0,15.4,5.2,4.2,missed
60832,0,20.0,7.4,1.0,missed
60833,0,4.9,1.3,1.4,made
60834,0,20.0,5.8,1.0,missed
60835,3,11.8,3.3,6.2,made
60836,0,20.6,6.6,1.0,missed
60837,3,6.9,2.4,5.8,made
60838,0,2.9,2.5,0.7,missed
60839,0,6.8,3.3,1.0,missed
60840,0,18.2,11.4,1.3,missed
60841,0,2.4,2.6,1.0,made
60842,6,9.3,3.7,7.1,made
60843,0,14.9,4.2,0.1,missed
60844,0,16.7,3.8,0.0,missed
60845,1,12.3,3.1,1.2,missed
60846,0,6.4,3.1,1.4,made
60847,0,20.3,7.1,1.1,missed
60848,0,4.4,0.1,0.0,missed
60849,0,5.0,3.7,0.6,made
60850,0,20.8,6.9,1.0,made
60851,0,5.6,2.7,2.4,made
60852,1,6.0,1.5,1.3,made
60853,0,4.8,1.6,0.7,made
60854,1,17.7,4.7,2.6,made
60855,0,21.1,7.6,1.0,made
60856,0,2.9,2.3,1.1,made
60857,0,7.3,3.1,0.9,missed
60858,1,7.5,1.6,1.4,missed
60859,0,16.7,4.6,0.9,made
60860,0,2.5,5.0,0.1,missed
60861,0,3.3,4.0,0.6,made
60862,0,22.0,9.5,2.5,missed
60863,3,5.8,0.7,2.8,missed
60864,1,15.9,5.0,3.4,made
60865,0,3.1,3.4,2.3,missed
60866,0,21.7,6.7,1.2,missed
60867,8,4.2,1.8,9.5,missed
60868,1,7.6,2.6,1.2,made
60869,1,7.1,2.3,1.4,missed
60870,0,2.3,1.6,1.1,made
60871,1,5.3,0.3,1.4,made
60872,0,2.1,1.8,0.0,missed
60873,0,15.5,7.6,0.9,made
60874,0,4.6,2.4,0.9,made
60875,3,7.4,1.7,8.3,missed
60876,0,2.1,0.8,0.0,missed
60877,0,16.2,7.3,1.0,made
60878,0,3.6,4.6,0.5,made
60879,0,5.7,5.0,0.6,made
60880,2,4.4,1.8,2.1,missed
60881,0,18.7,6.6,1.3,missed
60882,3,8.2,1.6,3.3,missed
60883,0,19.9,6.6,0.9,made
60884,0,19.6,10.7,0.9,made
60885,0,22.3,5.3,0.8,made
60886,0,21.3,15.5,1.2,missed
60887,0,21.9,8.3,1.2,made
60888,1,2.7,3.2,1.0,made
60889,0,2.4,0.2,0.7,made
60890,0,4.3,4.1,0.5,missed
60891,1,4.1,6.6,0.8,made
60892,0,5.3,4.0,1.5,made
60893,0,19.0,6.3,1.4,made
60894,0,6.6,1.2,0.5,made
60895,1,7.0,4.9,1.4,made
60896,0,5.7,5.0,1.0,made
60897,0,19.7,6.4,1.0,missed
60898,0,12.9,7.3,0.7,missed
60899,0,16.9,3.0,0.6,missed
60900,0,19.7,5.0,1.1,made
60901,2,7.5,0.9,3.7,made
60902,0,2.9,0.5,1.0,made
60903,0,3.5,6.1,0.5,made
60904,0,8.0,3.1,0.8,made
60905,1,3.9,0.1,5.4,missed
60906,1,11.7,2.4,1.7,missed
60907,1,6.7,0.2,3.6,made
60908,0,3.8,2.8,0.7,made
60909,0,19.8,10.4,1.2,made
60910,2,7.7,1.7,5.3,made
60911,2,8.6,4.5,5.0,missed
60912,4,3.9,2.5,6.2,missed
60913,0,19.7,6.0,1.1,missed
60914,0,5.4,3.6,0.8,made
60915,0,8.8,2.3,0.5,missed
60916,0,1.9,2.6,1.2,made
60917,0,19.2,13.2,1.1,missed
60918,0,15.8,6.3,3.2,made
60919,3,9.7,2.8,7.0,missed
60920,0,8.1,5.3,0.6,missed
60921,0,1.0,1.9,0.5,missed
60922,0,0.9,1.4,-0.4,missed
60923,0,4.5,1.5,1.1,missed
60924,0,5.2,3.2,0.6,missed
60925,0,5.6,3.6,0.4,made
60926,0,5.7,3.0,0.5,missed
60927,1,6.4,2.3,1.6,missed
60928,0,3.0,1.2,1.0,made
60929,0,2.2,2.5,0.3,missed
60930,2,10.4,2.7,5.2,missed
60931,0,14.7,3.7,1.6,made
60932,0,4.6,3.0,0.5,made
60933,0,4.9,1.0,0.7,missed
60934,0,4.2,3.5,0.8,made
60935,0,6.3,2.2,0.5,made
60936,0,20.2,7.1,0.8,missed
60937,0,2.3,2.7,0.8,made
60938,1,10.0,4.1,2.0,missed
60939,0,4.3,1.4,3.3,missed
60940,0,3.3,3.1,0.7,made
60941,0,1.0,1.9,1.3,made
60942,2,15.2,3.9,3.8,missed
60943,1,4.5,0.5,1.7,made
60944,0,1.2,1.0,0.7,made
60945,0,6.1,1.3,1.2,missed
60946,3,6.2,0.2,5.4,made
60947,0,0.8,0.9,0.0,made
60948,0,8.1,1.3,0.5,made
60949,0,7.0,0.8,0.8,made
60950,1,9.5,0.1,1.1,missed
60951,0,4.2,2.9,0.7,made
60952,0,6.1,1.7,1.2,made
60953,0,8.2,2.1,0.6,made
60954,0,7.1,6.6,0.3,missed
60955,2,12.1,4.0,7.3,made
60956,0,19.8,4.1,1.1,made
60957,1,9.8,2.9,1.2,missed
60958,2,8.9,4.9,1.6,missed
60959,0,7.3,2.8,0.7,missed
60960,0,3.2,0.8,0.6,made
60961,0,5.6,4.9,0.7,missed
60962,1,5.6,0.5,1.6,missed
60963,0,5.3,2.6,0.8,missed
60964,0,3.6,2.2,0.5,made
60965,0,3.4,1.2,1.2,made
60966,2,9.3,0.1,3.0,missed
60967,0,2.9,1.6,0.0,missed
60968,0,5.2,0.0,0.5,made
60969,0,5.2,1.5,0.9,missed
60970,0,5.8,2.3,0.0,missed
60971,0,7.6,1.2,0.8,made
60972,0,4.8,2.3,0.8,made
60973,0,4.3,2.1,0.7,made
60974,2,2.0,4.3,3.6,missed
60975,0,2.0,3.7,0.1,made
60976,1,3.8,1.4,2.1,made
60977,0,0.7,1.4,3.2,missed
60978,0,0.3,0.5,0.0,made
60979,1,5.2,1.9,1.7,made
60980,0,7.3,1.3,1.3,missed
60981,0,1.8,0.6,1.4,made
60982,1,1.7,1.5,2.2,made
60983,0,17.7,9.1,-0.2,missed
60984,1,4.5,2.0,1.9,made
60985,1,7.3,0.7,2.8,made
60986,3,9.3,2.9,3.7,made
60987,0,20.2,5.7,1.5,missed
60988,0,13.9,4.9,0.8,missed
60989,0,3.0,4.2,0.6,made
60990,0,7.5,2.7,1.0,made
60991,0,10.0,5.3,0.7,missed
60992,2,5.4,0.0,9.8,missed
60993,0,6.3,0.3,0.7,made
60994,0,13.7,5.2,1.2,made
60995,3,5.6,1.7,7.6,missed
60996,1,7.3,3.2,4.6,made
60997,0,4.8,0.0,0.2,missed
60998,0,5.7,2.4,1.0,missed
60999,2,5.0,0.5,3.2,missed
61000,1,9.7,3.0,0.9,missed
61001,0,19.3,7.2,1.1,missed
61002,1,10.5,4.5,3.4,missed
61003,2,9.5,2.1,4.7,missed
61004,0,3.9,4.5,0.4,made
61005,0,6.4,3.9,1.4,made
61006,0,6.5,2.7,1.5,made
61007,0,1.2,3.8,1.5,made
61008,0,6.8,2.7,0.9,missed
61009,0,1.9,5.4,1.3,made
61010,0,6.9,1.6,0.6,made
61011,1,6.7,0.5,1.3,made
61012,1,7.0,1.2,3.3,made
61013,0,20.0,6.3,1.2,missed
61014,1,10.9,5.2,0.9,missed
61015,0,4.0,2.1,0.6,made
61016,0,6.9,2.5,1.0,missed
61017,0,4.2,0.1,0.0,missed
61018,0,11.5,3.5,0.7,missed
61019,0,6.6,1.3,1.2,missed
61020,0,17.6,7.3,1.0,missed
61021,1,6.5,2.0,1.2,missed
61022,0,2.1,3.3,0.1,made
61023,1,5.2,5.5,1.5,made
61024,0,3.4,0.1,1.0,made
61025,1,12.2,3.3,1.0,made
61026,1,12.2,2.0,3.8,missed
61027,1,8.4,2.3,1.5,made
61028,0,20.0,7.3,1.0,made
61029,7,9.4,2.7,9.0,missed
61030,0,3.8,2.7,1.4,made
61031,0,3.7,3.5,0.7,made
61032,1,8.1,1.4,1.2,missed
61033,0,20.7,7.0,1.0,made
61034,2,6.3,2.2,2.3,missed
61035,1,14.5,2.5,2.4,missed
61036,0,7.6,3.2,0.2,missed
61037,0,6.4,3.3,2.9,made
61038,1,10.9,2.8,2.2,missed
61039,0,3.3,4.7,0.4,made
61040,0,19.7,6.2,1.0,made
61041,0,21.0,6.7,1.1,missed
61042,2,6.7,1.8,4.1,missed
61043,0,7.3,5.0,0.6,made
61044,2,8.0,1.2,2.8,made
61045,2,10.8,1.1,7.2,missed
61046,0,3.6,2.6,1.8,missed
61047,0,8.4,7.0,0.0,missed
61048,0,7.3,1.8,3.7,missed
61049,0,18.5,7.6,1.1,missed
61050,0,3.4,1.1,1.3,missed
61051,0,2.7,4.5,0.6,made
61052,0,2.9,4.2,0.6,missed
61053,0,5.7,1.4,0.9,made
61054,0,19.5,6.0,0.8,made
61055,1,15.9,5.4,5.2,missed
61056,1,7.2,2.9,1.7,made
61057,0,1.2,3.9,1.9,made
61058,0,6.6,2.5,1.2,made
61059,0,3.6,3.2,0.6,made
